Employee,Employee_Name,Is_Guest,Date,Status,Location,Day,,
2063,JacksonGrant,,14-07-2025,WFH,Bangalore,Monday,,
1981,MayaWhite,,14-07-2025,WFH,Bangalore,Monday,,
2006,LeviHudson,,14-07-2025,WFH,Bangalore,Monday,,
2218,Jesse Morgan,,14-07-2025,WFH,Bangalore,Monday,,
2207,TracyMitchell,,14-07-2025,WFH,Bangalore,Monday,,
2217,Logan Brooks,,14-07-2025,WFH,Bangalore,Monday,,
2219,Kendall Harris,,14-07-2025,WFH,Bangalore,Monday,,
2069,SageRodriguez,,14-07-2025,WFH,Bangalore,Monday,,
2058,KatherineMitchell,,14-07-2025,WFH,Bangalore,Monday,,
1953,HarperMurphy,,14-07-2025,WFH,Bangalore,Monday,,
2146,NathanMarez,,14-07-2025,WFO,Bangalore,Monday,,
2145,LilyRichards,,14-07-2025,WFO,Bangalore,Monday,,
2212,Sidney Foster,,14-07-2025,WFO,Bangalore,Monday,,
2150,SebastianReed,,14-07-2025,WFO,Bangalore,Monday,,
2002,LeahGeorge,,14-07-2025,WFO,Bangalore,Monday,,
2144,ReaganMitchell,,14-07-2025,WFO,Bangalore,Monday,,
2148,ElisePowell,,14-07-2025,WFO,Bangalore,Monday,,
2149,TessaHarrington,,14-07-2025,WFO,Bangalore,Monday,,
2104,OliviaCameron,,14-07-2025,WFH,Bangalore,Monday,,
2110,JudeRamirez,,14-07-2025,WFO,Bangalore,Monday,,
2072,MaverickCameron,,14-07-2025,WFH,Bangalore,Monday,,
2143,DarrenMartin,,14-07-2025,WFO,Bangalore,Monday,,
2029,EllieGrant,,14-07-2025,WFO,Bangalore,Monday,,
2012,DavidRodriguez,,14-07-2025,WFO,Bangalore,Monday,,
2024,PhoebePerry,,14-07-2025,WFH,Bangalore,Monday,,
1941,EvelynHall,,14-07-2025,WFO,Bangalore,Monday,,
2100,FinnTaylor,,14-07-2025,WFO,Bangalore,Monday,,
2056,BrooklynHernandez,,14-07-2025,WFH,Bangalore,Monday,,
1970,VeraGonzalez,,14-07-2025,WFH,Bangalore,Monday,,
2061,JacksonMoss,,14-07-2025,WFH,Bangalore,Monday,,
2079,JackSanchez,,14-07-2025,WFH,Bangalore,Monday,,
1947,SkylarBryant,,14-07-2025,WFH,Bangalore,Monday,,
2022,ScarlettKing,,14-07-2025,WFH,Bangalore,Monday,,
2093,AvaOrtega,,14-07-2025,WFH,Bangalore,Monday,,
2213,Elliot Powell,,14-07-2025,WFH,Bangalore,Monday,,
2018,LaylaCameron,,14-07-2025,WFH,Bangalore,Monday,,
2057,EmeryLee,,14-07-2025,WFH,Bangalore,Monday,,
2005,MilaRodriguez,,14-07-2025,WFH,Bangalore,Monday,,
2109,OwenRoberts,,14-07-2025,WFH,Bangalore,Monday,,
2106,MaverickClark,,14-07-2025,WFH,Bangalore,Monday,,
1957,EverlyMartin,,14-07-2025,WFO,Bangalore,Monday,,
1946,SiennaFoster,,15-07-2025,WFH,Bangalore,Tuesday,,
2101,EliWilliams,,15-07-2025,WFH,Bangalore,Tuesday,,
2066,NatalieNelson,,15-07-2025,WFH,Bangalore,Tuesday,,
2060,IslaHarrington,,15-07-2025,WFH,Bangalore,Tuesday,,
2033,FionaHarrington,,15-07-2025,WFH,Bangalore,Tuesday,,
2108,MaddoxRodriguez,,15-07-2025,WFH,Bangalore,Tuesday,,
2017,AlexanderShaw,,15-07-2025,WFH,Bangalore,Tuesday,,
2020,BraydenScott,,15-07-2025,WFH,Bangalore,Tuesday,,
1973,EmmaBishop,,15-07-2025,WFH,Bangalore,Tuesday,,
1781,TheodoreSanchez,,15-07-2025,WFH,Bangalore,Tuesday,,
2098,TheodoreCraig,,15-07-2025,WFH,Bangalore,Tuesday,,
2151,CadenCampbell,,15-07-2025,WFH,Bangalore,Tuesday,,
2096,CameronRichards,,15-07-2025,WFH,Bangalore,Tuesday,,
2214,Shawn Peterson,,15-07-2025,WFH,Bangalore,Tuesday,,
2215,Corey Wright,,15-07-2025,WFH,Bangalore,Tuesday,,
2099,,1,15-07-2025,WFH,Bangalore,Tuesday,,
2087,AmosWilliamson,,15-07-2025,WFH,Bangalore,Tuesday,,
2069,SageRodriguez,,15-07-2025,WFO,Bangalore,Tuesday,,
2098,IsaacMurphy,1,15-07-2025,WFO,Bangalore,Tuesday,,
2097,PaisleyCarter,1,15-07-2025,WFH,Bangalore,Tuesday,,
2096,HunterSanchez,1,15-07-2025,WFH,Bangalore,Tuesday,,
2095,CharlieRussell,1,15-07-2025,WFH,Bangalore,Tuesday,,
2094,AddisonRobinson,,15-07-2025,WFH,Bangalore,Tuesday,,
2073,BlaiseRogers,,15-07-2025,WFH,Bangalore,Tuesday,,
2219,Kendall Harris,,15-07-2025,WFH,Bangalore,Tuesday,,
1981,MayaWhite,,15-07-2025,WFH,Bangalore,Tuesday,,
2006,LeviHudson,,15-07-2025,WFH,Bangalore,Tuesday,,
2218,Jesse Morgan,,15-07-2025,WFH,Bangalore,Tuesday,,
2207,TracyMitchell,,15-07-2025,WFH,Bangalore,Tuesday,,
2217,Logan Brooks,,15-07-2025,WFH,Bangalore,Tuesday,,
2216,Jaden Bell,,15-07-2025,WFH,Bangalore,Tuesday,,
2063,JacksonGrant,,15-07-2025,WFH,Bangalore,Tuesday,,
2036,AdamLynch,,15-07-2025,WFH,Bangalore,Tuesday,,
2058,KatherineMitchell,,15-07-2025,WFH,Bangalore,Tuesday,,
2213,Elliot Powell,,15-07-2025,WFO,Bangalore,Tuesday,,
2146,NathanMarez,,15-07-2025,WFO,Bangalore,Tuesday,,
2145,LilyRichards,,15-07-2025,WFO,Bangalore,Tuesday,,
2212,Sidney Foster,,15-07-2025,WFO,Bangalore,Tuesday,,
2150,SebastianReed,,15-07-2025,WFO,Bangalore,Tuesday,,
2002,LeahGeorge,,15-07-2025,WFO,Bangalore,Tuesday,,
2144,ReaganMitchell,,15-07-2025,WFO,Bangalore,Tuesday,,
2148,ElisePowell,,15-07-2025,WFO,Bangalore,Tuesday,,
2149,TessaHarrington,,15-07-2025,WFO,Bangalore,Tuesday,,
1953,HarperMurphy,,15-07-2025,WFO,Bangalore,Tuesday,,
2104,OliviaCameron,,15-07-2025,WFO,Bangalore,Tuesday,,
2110,JudeRamirez,,15-07-2025,WFO,Bangalore,Tuesday,,
2072,MaverickCameron,,15-07-2025,WFO,Bangalore,Tuesday,,
2143,DarrenMartin,,15-07-2025,WFO,Bangalore,Tuesday,,
2029,EllieGrant,,15-07-2025,WFO,Bangalore,Tuesday,,
2012,DavidRodriguez,,15-07-2025,WFO,Bangalore,Tuesday,,
1941,EvelynHall,,15-07-2025,WFO,Bangalore,Tuesday,,
2056,BrooklynHernandez,,15-07-2025,WFO,Bangalore,Tuesday,,
2024,PhoebePerry,,15-07-2025,WFO,Bangalore,Tuesday,,
2061,JacksonMoss,,15-07-2025,WFH,Bangalore,Tuesday,,
2079,JackSanchez,,15-07-2025,WFO,Bangalore,Tuesday,,
1947,SkylarBryant,,15-07-2025,WFO,Bangalore,Tuesday,,
2022,ScarlettKing,,15-07-2025,WFO,Bangalore,Tuesday,,
2093,AvaOrtega,,15-07-2025,WFH,Bangalore,Tuesday,,
1970,VeraGonzalez,,15-07-2025,WFO,Bangalore,Tuesday,,
2018,LaylaCameron,,15-07-2025,WFH,Bangalore,Tuesday,,
2057,EmeryLee,,15-07-2025,WFO,Bangalore,Tuesday,,
2005,MilaRodriguez,,15-07-2025,WFO,Bangalore,Tuesday,,
2109,OwenRoberts,,15-07-2025,WFH,Bangalore,Tuesday,,
2106,MaverickClark,,15-07-2025,WFH,Bangalore,Tuesday,,
2100,FinnTaylor,,15-07-2025,WFO,Bangalore,Tuesday,,
1957,EverlyMartin,,15-07-2025,WFO,Bangalore,Tuesday,,
2096,CameronRichards,,16-07-2025,WFH,Bangalore,Wednesday,,
1946,SiennaFoster,,16-07-2025,WFO,Bangalore,Wednesday,,
2101,EliWilliams,,16-07-2025,WFH,Bangalore,Wednesday,,
2066,NatalieNelson,,16-07-2025,WFH,Bangalore,Wednesday,,
2060,IslaHarrington,,16-07-2025,WFH,Bangalore,Wednesday,,
2033,FionaHarrington,,16-07-2025,WFO,Bangalore,Wednesday,,
2108,MaddoxRodriguez,,16-07-2025,WFH,Bangalore,Wednesday,,
2020,BraydenScott,,16-07-2025,WFH,Bangalore,Wednesday,,
2214,Shawn Peterson,,16-07-2025,WFH,Bangalore,Wednesday,,
1973,EmmaBishop,,16-07-2025,WFO,Bangalore,Wednesday,,
1781,TheodoreSanchez,,16-07-2025,WFH,Bangalore,Wednesday,,
2098,TheodoreCraig,,16-07-2025,WFH,Bangalore,Wednesday,,
2151,CadenCampbell,,16-07-2025,WFO,Bangalore,Wednesday,,
2017,AlexanderShaw,,16-07-2025,WFO,Bangalore,Wednesday,,
2073,BlaiseRogers,,16-07-2025,WFH,Bangalore,Wednesday,,
2215,Corey Wright,,16-07-2025,WFH,Bangalore,Wednesday,,
2216,Jaden Bell,,16-07-2025,WFH,Bangalore,Wednesday,,
2069,SageRodriguez,,16-07-2025,WFO,Bangalore,Wednesday,,
2099,,1,16-07-2025,WFH,Bangalore,Wednesday,,
2098,IsaacMurphy,1,16-07-2025,WFO,Bangalore,Wednesday,,
2097,PaisleyCarter,1,16-07-2025,WFH,Bangalore,Wednesday,,
2096,HunterSanchez,1,16-07-2025,WFH,Bangalore,Wednesday,,
2095,CharlieRussell,1,16-07-2025,WFH,Bangalore,Wednesday,,
2087,AmosWilliamson,,16-07-2025,WFH,Bangalore,Wednesday,,
2094,AddisonRobinson,,16-07-2025,WFH,Bangalore,Wednesday,,
2063,JacksonGrant,,16-07-2025,WFH,Bangalore,Wednesday,,
1981,MayaWhite,,16-07-2025,WFH,Bangalore,Wednesday,,
2006,LeviHudson,,16-07-2025,WFH,Bangalore,Wednesday,,
2218,Jesse Morgan,,16-07-2025,WFH,Bangalore,Wednesday,,
2207,TracyMitchell,,16-07-2025,WFH,Bangalore,Wednesday,,
2217,Logan Brooks,,16-07-2025,WFH,Bangalore,Wednesday,,
2219,Kendall Harris,,16-07-2025,WFH,Bangalore,Wednesday,,
2036,AdamLynch,,16-07-2025,WFH,Bangalore,Wednesday,,
1953,HarperMurphy,,16-07-2025,WFH,Bangalore,Wednesday,,
2213,Elliot Powell,,16-07-2025,WFO,Bangalore,Wednesday,,
2145,LilyRichards,,16-07-2025,WFO,Bangalore,Wednesday,,
2212,Sidney Foster,,16-07-2025,WFO,Bangalore,Wednesday,,
2150,SebastianReed,,16-07-2025,WFO,Bangalore,Wednesday,,
2002,LeahGeorge,,16-07-2025,WFO,Bangalore,Wednesday,,
2144,ReaganMitchell,,16-07-2025,WFO,Bangalore,Wednesday,,
2148,ElisePowell,,16-07-2025,WFO,Bangalore,Wednesday,,
2149,TessaHarrington,,16-07-2025,WFO,Bangalore,Wednesday,,
1941,EvelynHall,,16-07-2025,WFO,Bangalore,Wednesday,,
2104,OliviaCameron,,16-07-2025,WFO,Bangalore,Wednesday,,
2110,JudeRamirez,,16-07-2025,WFO,Bangalore,Wednesday,,
2072,MaverickCameron,,16-07-2025,WFO,Bangalore,Wednesday,,
2143,DarrenMartin,,16-07-2025,WFH,Bangalore,Wednesday,,
2029,EllieGrant,,16-07-2025,WFO,Bangalore,Wednesday,,
2012,DavidRodriguez,,16-07-2025,WFO,Bangalore,Wednesday,,
2024,PhoebePerry,,16-07-2025,WFO,Bangalore,Wednesday,,
2146,NathanMarez,,16-07-2025,WFO,Bangalore,Wednesday,,
2100,FinnTaylor,,16-07-2025,WFO,Bangalore,Wednesday,,
2056,BrooklynHernandez,,16-07-2025,WFO,Bangalore,Wednesday,,
1970,VeraGonzalez,,16-07-2025,WFH,Bangalore,Wednesday,,
2061,JacksonMoss,,16-07-2025,WFH,Bangalore,Wednesday,,
2079,JackSanchez,,16-07-2025,WFH,Bangalore,Wednesday,,
2022,ScarlettKing,,16-07-2025,WFH,Bangalore,Wednesday,,
2093,AvaOrtega,,16-07-2025,WFH,Bangalore,Wednesday,,
1947,SkylarBryant,,16-07-2025,WFH,Bangalore,Wednesday,,
1957,EverlyMartin,,16-07-2025,WFO,Bangalore,Wednesday,,
2018,LaylaCameron,,16-07-2025,WFH,Bangalore,Wednesday,,
2057,EmeryLee,,16-07-2025,WFO,Bangalore,Wednesday,,
2005,MilaRodriguez,,16-07-2025,WFO,Bangalore,Wednesday,,
2109,OwenRoberts,,16-07-2025,WFO,Bangalore,Wednesday,,
2106,MaverickClark,,16-07-2025,WFO,Bangalore,Wednesday,,
2058,KatherineMitchell,,16-07-2025,WFO,Bangalore,Wednesday,,
2033,FionaHarrington,,17-07-2025,WFH,Bangalore,Thursday,,
1946,SiennaFoster,,17-07-2025,WFH,Bangalore,Thursday,,
2101,EliWilliams,,17-07-2025,WFH,Bangalore,Thursday,,
2066,NatalieNelson,,17-07-2025,WFH,Bangalore,Thursday,,
2060,IslaHarrington,,17-07-2025,WFH,Bangalore,Thursday,,
2108,MaddoxRodriguez,,17-07-2025,WFH,Bangalore,Thursday,,
2151,CadenCampbell,,17-07-2025,WFO,Bangalore,Thursday,,
2214,Shawn Peterson,,17-07-2025,WFH,Bangalore,Thursday,,
1973,EmmaBishop,,17-07-2025,WFH,Bangalore,Thursday,,
2020,BraydenScott,,17-07-2025,WFO,Bangalore,Thursday,,
1781,TheodoreSanchez,,17-07-2025,WFH,Bangalore,Thursday,,
2098,TheodoreCraig,,17-07-2025,WFH,Bangalore,Thursday,,
2215,Corey Wright,,17-07-2025,WFH,Bangalore,Thursday,,
2017,AlexanderShaw,,17-07-2025,WFH,Bangalore,Thursday,,
2073,BlaiseRogers,,17-07-2025,WFH,Bangalore,Thursday,,
1981,MayaWhite,,17-07-2025,WFH,Bangalore,Thursday,,
2216,Jaden Bell,,17-07-2025,WFH,Bangalore,Thursday,,
2217,Logan Brooks,,17-07-2025,WFH,Bangalore,Thursday,,
2207,TracyMitchell,,17-07-2025,WFH,Bangalore,Thursday,,
2218,Jesse Morgan,,17-07-2025,WFH,Bangalore,Thursday,,
2006,LeviHudson,,17-07-2025,WFH,Bangalore,Thursday,,
2063,JacksonGrant,,17-07-2025,WFH,Bangalore,Thursday,,
2219,Kendall Harris,,17-07-2025,WFH,Bangalore,Thursday,,
2094,AddisonRobinson,,17-07-2025,WFH,Bangalore,Thursday,,
2095,CharlieRussell,1,17-07-2025,WFH,Bangalore,Thursday,,
2096,HunterSanchez,1,17-07-2025,WFH,Bangalore,Thursday,,
2097,PaisleyCarter,1,17-07-2025,WFH,Bangalore,Thursday,,
2098,IsaacMurphy,1,17-07-2025,WFO,Bangalore,Thursday,,
2099,,1,17-07-2025,WFH,Bangalore,Thursday,,
2096,CameronRichards,,17-07-2025,WFH,Bangalore,Thursday,,
2087,AmosWilliamson,,17-07-2025,WFH,Bangalore,Thursday,,
2069,SageRodriguez,,17-07-2025,WFH,Bangalore,Thursday,,
2036,AdamLynch,,17-07-2025,WFO,Bangalore,Thursday,,
2146,NathanMarez,,17-07-2025,WFO,Bangalore,Thursday,,
1953,HarperMurphy,,17-07-2025,WFO,Bangalore,Thursday,,
2145,LilyRichards,,17-07-2025,WFO,Bangalore,Thursday,,
2212,Sidney Foster,,17-07-2025,WFO,Bangalore,Thursday,,
2150,SebastianReed,,17-07-2025,WFO,Bangalore,Thursday,,
2002,LeahGeorge,,17-07-2025,WFO,Bangalore,Thursday,,
2144,ReaganMitchell,,17-07-2025,WFO,Bangalore,Thursday,,
2148,ElisePowell,,17-07-2025,WFO,Bangalore,Thursday,,
2149,TessaHarrington,,17-07-2025,WFO,Bangalore,Thursday,,
1941,EvelynHall,,17-07-2025,WFO,Bangalore,Thursday,,
2110,JudeRamirez,,17-07-2025,WFO,Bangalore,Thursday,,
2072,MaverickCameron,,17-07-2025,WFO,Bangalore,Thursday,,
2143,DarrenMartin,,17-07-2025,WFO,Bangalore,Thursday,,
2029,EllieGrant,,17-07-2025,WFO,Bangalore,Thursday,,
2012,DavidRodriguez,,17-07-2025,WFO,Bangalore,Thursday,,
2024,PhoebePerry,,17-07-2025,WFO,Bangalore,Thursday,,
2104,OliviaCameron,,17-07-2025,WFO,Bangalore,Thursday,,
2100,FinnTaylor,,17-07-2025,WFH,Bangalore,Thursday,,
2056,BrooklynHernandez,,17-07-2025,WFO,Bangalore,Thursday,,
1970,VeraGonzalez,,17-07-2025,WFO,Bangalore,Thursday,,
2061,JacksonMoss,,17-07-2025,WFH,Bangalore,Thursday,,
2079,JackSanchez,,17-07-2025,WFH,Bangalore,Thursday,,
1947,SkylarBryant,,17-07-2025,WFO,Bangalore,Thursday,,
2022,ScarlettKing,,17-07-2025,WFO,Bangalore,Thursday,,
2093,AvaOrtega,,17-07-2025,WFH,Bangalore,Thursday,,
2213,Elliot Powell,,17-07-2025,WFH,Bangalore,Thursday,,
1957,EverlyMartin,,17-07-2025,WFO,Bangalore,Thursday,,
2018,LaylaCameron,,17-07-2025,WFH,Bangalore,Thursday,,
2057,EmeryLee,,17-07-2025,WFO,Bangalore,Thursday,,
2005,MilaRodriguez,,17-07-2025,WFH,Bangalore,Thursday,,
2109,OwenRoberts,,17-07-2025,WFO,Bangalore,Thursday,,
2106,MaverickClark,,17-07-2025,WFH,Bangalore,Thursday,,
2058,KatherineMitchell,,17-07-2025,WFO,Bangalore,Thursday,,
2101,EliWilliams,,18-07-2025,WFH,Bangalore,Friday,,
2066,NatalieNelson,,18-07-2025,WFH,Bangalore,Friday,,
2060,IslaHarrington,,18-07-2025,WFH,Bangalore,Friday,,
2033,FionaHarrington,,18-07-2025,WFH,Bangalore,Friday,,
2108,MaddoxRodriguez,,18-07-2025,WFO,Bangalore,Friday,,
2017,AlexanderShaw,,18-07-2025,WFH,Bangalore,Friday,,
1781,TheodoreSanchez,,18-07-2025,WFO,Bangalore,Friday,,
1973,EmmaBishop,,18-07-2025,WFO,Bangalore,Friday,,
2020,BraydenScott,,18-07-2025,WFO,Bangalore,Friday,,
2098,TheodoreCraig,,18-07-2025,WFH,Bangalore,Friday,,
2151,CadenCampbell,,18-07-2025,WFO,Bangalore,Friday,,
2096,CameronRichards,,18-07-2025,WFH,Bangalore,Friday,,
1946,SiennaFoster,,18-07-2025,WFH,Bangalore,Friday,,
2214,Shawn Peterson,,18-07-2025,WFO,Bangalore,Friday,,
2215,Corey Wright,,18-07-2025,WFH,Bangalore,Friday,,
2069,SageRodriguez,,18-07-2025,WFO,Bangalore,Friday,,
2087,AmosWilliamson,,18-07-2025,WFH,Bangalore,Friday,,
2099,,1,18-07-2025,WFH,Bangalore,Friday,,
2098,IsaacMurphy,1,18-07-2025,WFO,Bangalore,Friday,,
2097,PaisleyCarter,1,18-07-2025,WFH,Bangalore,Friday,,
2096,HunterSanchez,1,18-07-2025,WFH,Bangalore,Friday,,
2095,CharlieRussell,1,18-07-2025,WFH,Bangalore,Friday,,
2094,AddisonRobinson,,18-07-2025,WFH,Bangalore,Friday,,
2073,BlaiseRogers,,18-07-2025,WFO,Bangalore,Friday,,
2219,Kendall Harris,,18-07-2025,WFH,Bangalore,Friday,,
1981,MayaWhite,,18-07-2025,WFH,Bangalore,Friday,,
2006,LeviHudson,,18-07-2025,WFH,Bangalore,Friday,,
2218,Jesse Morgan,,18-07-2025,WFH,Bangalore,Friday,,
2207,TracyMitchell,,18-07-2025,WFH,Bangalore,Friday,,
2217,Logan Brooks,,18-07-2025,WFH,Bangalore,Friday,,
2216,Jaden Bell,,18-07-2025,WFH,Bangalore,Friday,,
2063,JacksonGrant,,18-07-2025,WFH,Bangalore,Friday,,
2036,AdamLynch,,18-07-2025,WFO,Bangalore,Friday,,
1953,HarperMurphy,,18-07-2025,WFH,Bangalore,Friday,,
2213,Elliot Powell,,18-07-2025,WFH,Bangalore,Friday,,
2146,NathanMarez,,18-07-2025,WFO,Bangalore,Friday,,
2145,LilyRichards,,18-07-2025,WFO,Bangalore,Friday,,
2212,Sidney Foster,,18-07-2025,WFO,Bangalore,Friday,,
2150,SebastianReed,,18-07-2025,WFO,Bangalore,Friday,,
2002,LeahGeorge,,18-07-2025,WFO,Bangalore,Friday,,
2144,ReaganMitchell,,18-07-2025,WFO,Bangalore,Friday,,
2148,ElisePowell,,18-07-2025,WFO,Bangalore,Friday,,
2149,TessaHarrington,,18-07-2025,WFO,Bangalore,Friday,,
2104,OliviaCameron,,18-07-2025,WFO,Bangalore,Friday,,
2110,JudeRamirez,,18-07-2025,WFO,Bangalore,Friday,,
2072,MaverickCameron,,18-07-2025,WFO,Bangalore,Friday,,
2143,DarrenMartin,,18-07-2025,WFO,Bangalore,Friday,,
2029,EllieGrant,,18-07-2025,WFO,Bangalore,Friday,,
2012,DavidRodriguez,,18-07-2025,WFO,Bangalore,Friday,,
2024,PhoebePerry,,18-07-2025,WFO,Bangalore,Friday,,
1941,EvelynHall,,18-07-2025,WFO,Bangalore,Friday,,
2100,FinnTaylor,,18-07-2025,WFO,Bangalore,Friday,,
2056,BrooklynHernandez,,18-07-2025,WFH,Bangalore,Friday,,
2061,JacksonMoss,,18-07-2025,WFH,Bangalore,Friday,,
2079,JackSanchez,,18-07-2025,WFH,Bangalore,Friday,,
1947,SkylarBryant,,18-07-2025,WFH,Bangalore,Friday,,
2022,ScarlettKing,,18-07-2025,WFO,Bangalore,Friday,,
2093,AvaOrtega,,18-07-2025,WFH,Bangalore,Friday,,
2058,KatherineMitchell,,18-07-2025,WFO,Bangalore,Friday,,
1970,VeraGonzalez,,18-07-2025,WFH,Bangalore,Friday,,
2018,LaylaCameron,,18-07-2025,WFO,Bangalore,Friday,,
2057,EmeryLee,,18-07-2025,WFH,Bangalore,Friday,,
2005,MilaRodriguez,,18-07-2025,WFO,Bangalore,Friday,,
2109,OwenRoberts,,18-07-2025,WFO,Bangalore,Friday,,
2106,MaverickClark,,18-07-2025,WFO,Bangalore,Friday,,
1957,EverlyMartin,,18-07-2025,WFH,Bangalore,Friday,,
1946,SiennaFoster,,21-07-2025,WFH,Bangalore,Monday,,
2101,EliWilliams,,21-07-2025,WFH,Bangalore,Monday,,
2066,NatalieNelson,,21-07-2025,WFO,Bangalore,Monday,,
2060,IslaHarrington,,21-07-2025,WFH,Bangalore,Monday,,
2033,FionaHarrington,,21-07-2025,WFH,Bangalore,Monday,,
2108,MaddoxRodriguez,,21-07-2025,WFH,Bangalore,Monday,,
2017,AlexanderShaw,,21-07-2025,WFH,Bangalore,Monday,,
2020,BraydenScott,,21-07-2025,WFH,Bangalore,Monday,,
1973,EmmaBishop,,21-07-2025,WFH,Bangalore,Monday,,
1781,TheodoreSanchez,,21-07-2025,WFH,Bangalore,Monday,,
2098,TheodoreCraig,,21-07-2025,WFH,Bangalore,Monday,,
2151,CadenCampbell,,21-07-2025,WFH,Bangalore,Monday,,
2096,CameronRichards,,21-07-2025,WFH,Bangalore,Monday,,
2214,Shawn Peterson,,21-07-2025,WFH,Bangalore,Monday,,
2215,Corey Wright,,21-07-2025,WFH,Bangalore,Monday,,
2099,,1,21-07-2025,WFH,Bangalore,Monday,,
2087,AmosWilliamson,,21-07-2025,WFH,Bangalore,Monday,,
2069,SageRodriguez,,21-07-2025,WFH,Bangalore,Monday,,
2098,IsaacMurphy,1,21-07-2025,WFO,Bangalore,Monday,,
2097,PaisleyCarter,1,21-07-2025,WFH,Bangalore,Monday,,
2096,HunterSanchez,1,21-07-2025,WFH,Bangalore,Monday,,
2095,CharlieRussell,1,21-07-2025,WFH,Bangalore,Monday,,
2094,AddisonRobinson,,21-07-2025,WFH,Bangalore,Monday,,
2073,BlaiseRogers,,21-07-2025,WFH,Bangalore,Monday,,
2219,Kendall Harris,,21-07-2025,WFH,Bangalore,Monday,,
1981,MayaWhite,,21-07-2025,WFH,Bangalore,Monday,,
2006,LeviHudson,,21-07-2025,WFH,Bangalore,Monday,,
2218,Jesse Morgan,,21-07-2025,WFH,Bangalore,Monday,,
2207,TracyMitchell,,21-07-2025,WFH,Bangalore,Monday,,
2217,Logan Brooks,,21-07-2025,WFH,Bangalore,Monday,,
2216,Jaden Bell,,21-07-2025,WFH,Bangalore,Monday,,
2063,JacksonGrant,,21-07-2025,WFH,Bangalore,Monday,,
2036,AdamLynch,,21-07-2025,WFH,Bangalore,Monday,,
1953,HarperMurphy,,21-07-2025,WFH,Bangalore,Monday,,
2213,Elliot Powell,,21-07-2025,WFH,Bangalore,Monday,,
2145,LilyRichards,,21-07-2025,WFO,Bangalore,Monday,,
2212,Sidney Foster,,21-07-2025,WFO,Bangalore,Monday,,
2150,SebastianReed,,21-07-2025,WFO,Bangalore,Monday,,
2002,LeahGeorge,,21-07-2025,WFO,Bangalore,Monday,,
2144,ReaganMitchell,,21-07-2025,WFO,Bangalore,Monday,,
2148,ElisePowell,,21-07-2025,WFO,Bangalore,Monday,,
2149,TessaHarrington,,21-07-2025,WFO,Bangalore,Monday,,
1941,EvelynHall,,21-07-2025,WFO,Bangalore,Monday,,
2104,OliviaCameron,,21-07-2025,WFO,Bangalore,Monday,,
2110,JudeRamirez,,21-07-2025,WFO,Bangalore,Monday,,
2072,MaverickCameron,,21-07-2025,WFO,Bangalore,Monday,,
2143,DarrenMartin,,21-07-2025,WFO,Bangalore,Monday,,
2029,EllieGrant,,21-07-2025,WFO,Bangalore,Monday,,
2012,DavidRodriguez,,21-07-2025,WFH,Bangalore,Monday,,
2024,PhoebePerry,,21-07-2025,WFO,Bangalore,Monday,,
2146,NathanMarez,,21-07-2025,WFO,Bangalore,Monday,,
2100,FinnTaylor,,21-07-2025,WFO,Bangalore,Monday,,
2056,BrooklynHernandez,,21-07-2025,WFO,Bangalore,Monday,,
1970,VeraGonzalez,,21-07-2025,WFH,Bangalore,Monday,,
2061,JacksonMoss,,21-07-2025,WFH,Bangalore,Monday,,
2079,JackSanchez,,21-07-2025,WFO,Bangalore,Monday,,
2022,ScarlettKing,,21-07-2025,WFH,Bangalore,Monday,,
2093,AvaOrtega,,21-07-2025,WFH,Bangalore,Monday,,
1947,SkylarBryant,,21-07-2025,WFO,Bangalore,Monday,,
1957,EverlyMartin,,21-07-2025,WFH,Bangalore,Monday,,
2018,LaylaCameron,,21-07-2025,WFO,Bangalore,Monday,,
2057,EmeryLee,,21-07-2025,WFO,Bangalore,Monday,,
2005,MilaRodriguez,,21-07-2025,WFO,Bangalore,Monday,,
2109,OwenRoberts,,21-07-2025,WFO,Bangalore,Monday,,
2106,MaverickClark,,21-07-2025,WFH,Bangalore,Monday,,
2058,KatherineMitchell,,21-07-2025,WFH,Bangalore,Monday,,
2017,AlexanderShaw,,22-07-2025,WFH,Bangalore,Tuesday,,
2066,NatalieNelson,,22-07-2025,WFH,Bangalore,Tuesday,,
2060,IslaHarrington,,22-07-2025,WFH,Bangalore,Tuesday,,
2033,FionaHarrington,,22-07-2025,WFH,Bangalore,Tuesday,,
2108,MaddoxRodriguez,,22-07-2025,WFH,Bangalore,Tuesday,,
2214,Shawn Peterson,,22-07-2025,WFH,Bangalore,Tuesday,,
2069,SageRodriguez,,22-07-2025,WFH,Bangalore,Tuesday,,
2020,BraydenScott,,22-07-2025,WFH,Bangalore,Tuesday,,
1781,TheodoreSanchez,,22-07-2025,WFH,Bangalore,Tuesday,,
2098,TheodoreCraig,,22-07-2025,WFH,Bangalore,Tuesday,,
2151,CadenCampbell,,22-07-2025,WFH,Bangalore,Tuesday,,
2096,CameronRichards,,22-07-2025,WFH,Bangalore,Tuesday,,
2101,EliWilliams,,22-07-2025,WFH,Bangalore,Tuesday,,
1973,EmmaBishop,,22-07-2025,WFH,Bangalore,Tuesday,,
1946,SiennaFoster,,22-07-2025,WFH,Bangalore,Tuesday,,
2218,Jesse Morgan,,22-07-2025,WFH,Bangalore,Tuesday,,
2073,BlaiseRogers,,22-07-2025,WFH,Bangalore,Tuesday,,
