Employee,First Name,Last Name,Is_Guest,Date,Status,Location,Day
1935,Maya,Gordon,,2025-06-26,WFO,Chennai,Thursday
1932,William,Scott,,2025-06-26,WFO,Chennai,Thursday
1920,Isaac,Murphy,,2025-06-26,WFO,Chennai,Thursday
1919,Carson,Ramirez,,2025-06-26,WFH,Chennai,Thursday
1916,Chloe,Chavez,,2025-06-26,WFH,Chennai,Thursday
1870,Liana,Harrison,,2025-06-26,WFO,Chennai,Thursday
2192,Landon,Parker,,2025-06-26,WFH,Chennai,Thursday
2074,Lydia,Grant,,2025-06-26,WFH,Chennai,Thursday
2183,Davis,Kaitlyn,,2025-06-26,WFH,Chennai,Thursday
2023,Stella,Anderson,,2025-06-26,WFH,Chennai,Thursday
2120,Emery,Cameron,,2025-06-26,WFH,Chennai,Thursday
2031,Eden,Anderson,,2025-06-26,WFH,Chennai,Thursday
2025,Alexander,Bishop,,2025-06-26,WFO,Chennai,Thursday
2070,Isaac,Alexander,,2025-06-26,WFH,Chennai,Thursday
2068,Charlie,Russell,,2025-06-26,WFH,Chennai,Thursday
2067,Zoey,Grant,,2025-06-26,WFO,Chennai,Thursday
2193,Paisley,Carter,,2025-06-26,WFO,Chennai,Thursday
2064,Alana,Morris,,2025-06-26,WFO,Chennai,Thursday
2062,Brooklyn,Howard,,2025-06-26,WFH,Chennai,Thursday
2055,Aiden,Douglas,,2025-06-26,WFH,Chennai,Thursday
2052,Daniel,Murphy,,2025-06-26,WFO,Chennai,Thursday
2051,Leo,Henderson,,2025-06-26,WFH,Chennai,Thursday
2050,Aidan,Scott,,2025-06-26,WFO,Chennai,Thursday
2049,Finn,Harrison,,2025-06-26,WFO,Chennai,Thursday
2054,Quinn,Perry,,2025-06-26,WFH,Chennai,Thursday
2187,Eden,Chang,,2025-06-26,WFH,Chennai,Thursday
2032,Vera,Gonzalez,,2025-06-26,WFH,Chennai,Thursday
2048,Eden,Allen,,2025-06-26,WFH,Chennai,Thursday
2037,Reagan,Taylor,,2025-06-26,WFO,Chennai,Thursday
2038,Mack,Robinson,,2025-06-26,WFO,Chennai,Thursday
2040,Ariana,Anderson,,2025-06-26,WFH,Chennai,Thursday
2041,Luna,Curtis,,2025-06-26,WFO,Chennai,Thursday
2034,Nash,Hawkins,,2025-06-26,WFO,Chennai,Thursday
2043,Hannah,Hill,,2025-06-26,WFH,Chennai,Thursday
2044,Chloe,Moore,,2025-06-26,WFH,Chennai,Thursday
2045,Adam,Douglas,,2025-06-26,WFH,Chennai,Thursday
2046,Gavin,Moore,,2025-06-26,WFH,Chennai,Thursday
2042,Gabriel,Lee,,2025-06-26,WFH,Chennai,Thursday
2099,Layla,Allen,,2025-06-27,WFH,Chennai,Friday
2117,Darren,Graham,,2025-06-27,WFH,Chennai,Friday
2142,Lydia,Lewis,,2025-06-27,WFH,Chennai,Friday
2207,Tracy,Mitchell,,2025-06-27,WFH,Chennai,Friday
2206,Terry,Hall,,2025-06-27,WFH,Chennai,Friday
2113,Maya,Carter,,2025-06-27,WFO,Chennai,Friday
2112,Everly,Reed,,2025-06-27,WFO,Chennai,Friday
2205,Shannon,Lee,,2025-06-27,WFO,Chennai,Friday
2107,Calvin,Baker,,2025-06-27,WFH,Chennai,Friday
2102,Fiona,Reed,,2025-06-27,WFO,Chennai,Friday
2202,Jesse,Morgan,,2025-06-27,WFH,Chennai,Friday
2078,Emery,Moss,,2025-06-27,WFH,Chennai,Friday
2091,Owen,Powell,,2025-06-27,WFH,Chennai,Friday
2089,Maddox,Sullivan,,2025-06-27,WFH,Chennai,Friday
2088,Knox,Moore,,2025-06-27,WFH,Chennai,Friday
2086,Sebastian,Nelson,,2025-06-27,WFO,Chennai,Friday
2189,Maya,Maya,,2025-06-27,WFO,Chennai,Friday
2084,Maya,Rodriguez,,2025-06-27,WFO,Chennai,Friday
2083,Levi,Warren,,2025-06-27,WFO,Chennai,Friday
2082,Maya,Evans,,2025-06-27,WFO,Chennai,Friday
2081,Riley,Gordon,,2025-06-27,WFO,Chennai,Friday
2080,Matthew,Jackson,,2025-06-27,WFH,Chennai,Friday
2095,Luna,Gray,,2025-06-27,WFH,Chennai,Friday
2194,Cameron,Hill,,2025-06-27,WFH,Chennai,Friday
2130,Nora,Simmons,,2025-06-27,WFO,Chennai,Friday
2120,Emery,Cameron,,2025-06-27,WFH,Chennai,Friday
2198,Taylor,Brooks,,2025-06-27,WFH,Chennai,Friday
2190,Chang,Will,,2025-06-27,WFH,Chennai,Friday
2197,Parker,Russell,,2025-06-27,WFH,Chennai,Friday
2140,Miles,Chang,,2025-06-27,WFO,Chennai,Friday
2139,Jackson,Scott,,2025-06-27,WFO,Chennai,Friday
2141,Vivian,Williams,,2025-06-27,WFO,Chennai,Friday
2138,Maya,Reed,,2025-06-27,WFO,Chennai,Friday
2137,Sage,Davis,,2025-06-27,WFO,Chennai,Friday
2136,Sadie,Clark,,2025-06-27,WFO,Chennai,Friday
2135,Hope,Rodriguez,,2025-06-27,WFO,Chennai,Friday
2134,Wyatt,Nelson,,2025-06-27,WFO,Chennai,Friday
2133,Hazel,Bailey,,2025-06-27,WFO,Chennai,Friday
2132,Charlotte,Smith,,2025-06-27,WFO,Chennai,Friday
2131,Eden,Lopez,,2025-06-27,WFO,Chennai,Friday
2077,Violet,Rogers,,2025-06-27,WFO,Chennai,Friday
2129,Alexander,Long,,2025-06-27,WFO,Chennai,Friday
2128,Tristan,White,,2025-06-27,WFO,Chennai,Friday
2127,Aria,Wilson,,2025-06-27,WFO,Chennai,Friday
2126,Gianna,Barnes,,2025-06-27,WFO,Chennai,Friday
2125,June,Martinez,,2025-06-27,WFO,Chennai,Friday
2124,Felicity,Warren,,2025-06-27,WFO,Chennai,Friday
2123,Theodore,Rodriguez,,2025-06-27,WFH,Chennai,Friday
2122,Mia,Nelson,,2025-06-27,WFH,Chennai,Friday
2121,Iris,James,,2025-06-27,WFH,Chennai,Friday
2118,Gianna,Ortega,,2025-06-27,WFH,Chennai,Friday
2119,James,Hamilton,,2025-06-27,WFH,Chennai,Friday
2076,Aidan,Williams,,2025-06-27,WFH,Chennai,Friday
2051,Leo,Henderson,,2025-06-27,WFH,Chennai,Friday
2074,Lydia,Grant,,2025-06-27,WFH,Chennai,Friday
2019,Felicity,Carter,,2025-06-27,WFO,Chennai,Friday
2016,Vivian,Long,,2025-06-27,WFH,Chennai,Friday
2014,Ryan,Duncan,,2025-06-27,WFH,Chennai,Friday
2011,Sage,Gibson,,2025-06-27,WFH,Chennai,Friday
2008,Raegan,Smith,,2025-06-27,WFO,Chennai,Friday
2003,Eden,Thomas,,2025-06-27,WFH,Chennai,Friday
2000,Leo,Evans,,2025-06-27,WFO,Chennai,Friday
1998,Autumn,Gibson,,2025-06-27,WFH,Chennai,Friday
1996,Sophia,Cameron,,2025-06-27,WFH,Chennai,Friday
1993,Leo,Cole,,2025-06-27,WFO,Chennai,Friday
1991,Vera,Rodriguez,,2025-06-27,WFO,Chennai,Friday
1990,Cameron,Allen,,2025-06-27,WFH,Chennai,Friday
2183,Davis,Kaitlyn,,2025-06-27,WFO,Chennai,Friday
1959,Aidan,Marshall,,2025-06-27,WFH,Chennai,Friday
1958,Graham,Davis,,2025-06-27,WFH,Chennai,Friday
1936,Aiden,Morgan,,2025-06-27,WFH,Chennai,Friday
1935,Maya,Gordon,,2025-06-27,WFO,Chennai,Friday
1932,William,Scott,,2025-06-27,WFH,Chennai,Friday
1920,Isaac,Murphy,,2025-06-27,WFH,Chennai,Friday
1919,Carson,Ramirez,,2025-06-27,WFH,Chennai,Friday
1916,Chloe,Chavez,,2025-06-27,WFO,Chennai,Friday
1870,Liana,Harrison,,2025-06-27,WFH,Chennai,Friday
2192,Landon,Parker,,2025-06-27,WFH,Chennai,Friday
2021,Charlotte,Harrison,,2025-06-27,WFH,Chennai,Friday
2023,Stella,Anderson,,2025-06-27,WFH,Chennai,Friday
2025,Alexander,Bishop,,2025-06-27,WFH,Chennai,Friday
2031,Eden,Anderson,,2025-06-27,WFH,Chennai,Friday
2071,Elise,Nelson,,2025-06-27,WFO,Chennai,Friday
2070,Isaac,Alexander,,2025-06-27,WFH,Chennai,Friday
2068,Charlie,Russell,,2025-06-27,WFO,Chennai,Friday
2067,Zoey,Grant,,2025-06-27,WFO,Chennai,Friday
2193,Paisley,Carter,,2025-06-27,WFH,Chennai,Friday
2064,Alana,Morris,,2025-06-27,WFO,Chennai,Friday
2062,Brooklyn,Howard,,2025-06-27,WFH,Chennai,Friday
2055,Aiden,Douglas,,2025-06-27,WFH,Chennai,Friday
2054,Quinn,Perry,,2025-06-27,WFO,Chennai,Friday
2052,Daniel,Murphy,,2025-06-27,WFH,Chennai,Friday
2050,Aidan,Scott,,2025-06-27,WFH,Chennai,Friday
2075,Felicity,Jackson,,2025-06-27,WFH,Chennai,Friday
2049,Finn,Harrison,,2025-06-27,WFH,Chennai,Friday
2187,Eden,Chang,,2025-06-27,WFH,Chennai,Friday
2046,Gavin,Moore,,2025-06-27,WFO,Chennai,Friday
2045,Adam,Douglas,,2025-06-27,WFH,Chennai,Friday
2044,Chloe,Moore,,2025-06-27,WFH,Chennai,Friday
2043,Hannah,Hill,,2025-06-27,WFH,Chennai,Friday
2042,Gabriel,Lee,,2025-06-27,WFH,Chennai,Friday
2041,Luna,Curtis,,2025-06-27,WFH,Chennai,Friday
2040,Ariana,Anderson,,2025-06-27,WFH,Chennai,Friday
2038,Mack,Robinson,,2025-06-27,WFO,Chennai,Friday
2037,Reagan,Taylor,,2025-06-27,WFO,Chennai,Friday
2032,Vera,Gonzalez,,2025-06-27,WFH,Chennai,Friday
2048,Eden,Allen,,2025-06-27,WFH,Chennai,Friday
2034,Nash,Hawkins,,2025-06-27,WFH,Chennai,Friday
2198,Taylor,Brooks,,2025-06-30,WFH,Chennai,Monday
2192,Landon,Parker,,2025-06-30,WFH,Chennai,Monday
2142,Lydia,Lewis,,2025-06-30,WFH,Chennai,Monday
2207,Tracy,Mitchell,,2025-06-30,WFH,Chennai,Monday
2206,Terry,Hall,,2025-06-30,WFH,Chennai,Monday
2113,Maya,Carter,,2025-06-30,WFO,Chennai,Monday
2112,Everly,Reed,,2025-06-30,WFO,Chennai,Monday
2205,Shannon,Lee,,2025-06-30,WFO,Chennai,Monday
2107,Calvin,Baker,,2025-06-30,WFO,Chennai,Monday
2102,Fiona,Reed,,2025-06-30,WFH,Chennai,Monday
2099,Layla,Allen,,2025-06-30,WFH,Chennai,Monday
2202,Jesse,Morgan,,2025-06-30,WFH,Chennai,Monday
2095,Luna,Gray,,2025-06-30,WFH,Chennai,Monday
2091,Owen,Powell,,2025-06-30,WFO,Chennai,Monday
2089,Maddox,Sullivan,,2025-06-30,WFO,Chennai,Monday
2088,Knox,Moore,,2025-06-30,WFO,Chennai,Monday
2086,Sebastian,Nelson,,2025-06-30,WFO,Chennai,Monday
2189,Maya,Maya,,2025-06-30,WFH,Chennai,Monday
2084,Maya,Rodriguez,,2025-06-30,WFO,Chennai,Monday
2083,Levi,Warren,,2025-06-30,WFO,Chennai,Monday
2082,Maya,Evans,,2025-06-30,WFO,Chennai,Monday
2081,Riley,Gordon,,2025-06-30,WFO,Chennai,Monday
2080,Matthew,Jackson,,2025-06-30,WFH,Chennai,Monday
2078,Emery,Moss,,2025-06-30,WFH,Chennai,Monday
2077,Violet,Rogers,,2025-06-30,WFO,Chennai,Monday
2194,Cameron,Hill,,2025-06-30,WFO,Chennai,Monday
2076,Aidan,Williams,,2025-06-30,WFH,Chennai,Monday
2119,James,Hamilton,,2025-06-30,WFH,Chennai,Monday
2118,Gianna,Ortega,,2025-06-30,WFH,Chennai,Monday
2190,Chang,Will,,2025-06-30,WFH,Chennai,Monday
2197,Parker,Russell,,2025-06-30,WFH,Chennai,Monday
2140,Miles,Chang,,2025-06-30,WFO,Chennai,Monday
2139,Jackson,Scott,,2025-06-30,WFO,Chennai,Monday
2141,Vivian,Williams,,2025-06-30,WFO,Chennai,Monday
2138,Maya,Reed,,2025-06-30,WFO,Chennai,Monday
2137,Sage,Davis,,2025-06-30,WFO,Chennai,Monday
2136,Sadie,Clark,,2025-06-30,WFO,Chennai,Monday
2135,Hope,Rodriguez,,2025-06-30,WFO,Chennai,Monday
2134,Wyatt,Nelson,,2025-06-30,WFO,Chennai,Monday
2133,Hazel,Bailey,,2025-06-30,WFH,Chennai,Monday
2132,Charlotte,Smith,,2025-06-30,WFO,Chennai,Monday
2131,Eden,Lopez,,2025-06-30,WFO,Chennai,Monday
2130,Nora,Simmons,,2025-06-30,WFO,Chennai,Monday
2129,Alexander,Long,,2025-06-30,WFO,Chennai,Monday
2128,Tristan,White,,2025-06-30,WFO,Chennai,Monday
2127,Aria,Wilson,,2025-06-30,WFO,Chennai,Monday
2126,Gianna,Barnes,,2025-06-30,WFO,Chennai,Monday
2125,June,Martinez,,2025-06-30,WFO,Chennai,Monday
2124,Felicity,Warren,,2025-06-30,WFO,Chennai,Monday
2123,Theodore,Rodriguez,,2025-06-30,WFH,Chennai,Monday
2122,Mia,Nelson,,2025-06-30,WFH,Chennai,Monday
2121,Iris,James,,2025-06-30,WFH,Chennai,Monday
2120,Emery,Cameron,,2025-06-30,WFH,Chennai,Monday
2075,Felicity,Jackson,,2025-06-30,WFO,Chennai,Monday
2117,Darren,Graham,,2025-06-30,WFH,Chennai,Monday
2071,Elise,Nelson,,2025-06-30,WFO,Chennai,Monday
2023,Stella,Anderson,,2025-06-30,WFH,Chennai,Monday
2021,Charlotte,Harrison,,2025-06-30,WFH,Chennai,Monday
2019,Felicity,Carter,,2025-06-30,WFH,Chennai,Monday
2016,Vivian,Long,,2025-06-30,WFO,Chennai,Monday
2014,Ryan,Duncan,,2025-06-30,WFH,Chennai,Monday
2011,Sage,Gibson,,2025-06-30,WFO,Chennai,Monday
2008,Raegan,Smith,,2025-06-30,WFO,Chennai,Monday
2003,Eden,Thomas,,2025-06-30,WFH,Chennai,Monday
2000,Leo,Evans,,2025-06-30,WFO,Chennai,Monday
1998,Autumn,Gibson,,2025-06-30,WFH,Chennai,Monday
1996,Sophia,Cameron,,2025-06-30,WFO,Chennai,Monday
2025,Alexander,Bishop,,2025-06-30,WFH,Chennai,Monday
1993,Leo,Cole,,2025-06-30,WFO,Chennai,Monday
1990,Cameron,Allen,,2025-06-30,WFH,Chennai,Monday
2183,Davis,Kaitlyn,,2025-06-30,WFO,Chennai,Monday
1959,Aidan,Marshall,,2025-06-30,WFH,Chennai,Monday
1958,Graham,Davis,,2025-06-30,WFH,Chennai,Monday
1936,Aiden,Morgan,,2025-06-30,WFH,Chennai,Monday
1935,Maya,Gordon,,2025-06-30,WFO,Chennai,Monday
1932,William,Scott,,2025-06-30,WFH,Chennai,Monday
1920,Isaac,Murphy,,2025-06-30,WFH,Chennai,Monday
1919,Carson,Ramirez,,2025-06-30,WFH,Chennai,Monday
1916,Chloe,Chavez,,2025-06-30,WFH,Chennai,Monday
2074,Lydia,Grant,,2025-06-30,WFO,Chennai,Monday
1991,Vera,Rodriguez,,2025-06-30,WFH,Chennai,Monday
2031,Eden,Anderson,,2025-06-30,WFH,Chennai,Monday
1870,Liana,Harrison,,2025-06-30,WFH,Chennai,Monday
2070,Isaac,Alexander,,2025-06-30,WFH,Chennai,Monday
2032,Vera,Gonzalez,,2025-06-30,WFH,Chennai,Monday
2068,Charlie,Russell,,2025-06-30,WFO,Chennai,Monday
2067,Zoey,Grant,,2025-06-30,WFO,Chennai,Monday
2193,Paisley,Carter,,2025-06-30,WFH,Chennai,Monday
2064,Alana,Morris,,2025-06-30,WFO,Chennai,Monday
2062,Brooklyn,Howard,,2025-06-30,WFO,Chennai,Monday
2055,Aiden,Douglas,,2025-06-30,WFH,Chennai,Monday
2052,Daniel,Murphy,,2025-06-30,WFO,Chennai,Monday
2051,Leo,Henderson,,2025-06-30,WFO,Chennai,Monday
2050,Aidan,Scott,,2025-06-30,WFH,Chennai,Monday
2049,Finn,Harrison,,2025-06-30,WFH,Chennai,Monday
2054,Quinn,Perry,,2025-06-30,WFO,Chennai,Monday
2187,Eden,Chang,,2025-06-30,WFH,Chennai,Monday
2046,Gavin,Moore,,2025-06-30,WFO,Chennai,Monday
2045,Adam,Douglas,,2025-06-30,WFO,Chennai,Monday
2044,Chloe,Moore,,2025-06-30,WFH,Chennai,Monday
2034,Nash,Hawkins,,2025-06-30,WFH,Chennai,Monday
2043,Hannah,Hill,,2025-06-30,WFH,Chennai,Monday
2042,Gabriel,Lee,,2025-06-30,WFH,Chennai,Monday
2041,Luna,Curtis,,2025-06-30,WFH,Chennai,Monday
2040,Ariana,Anderson,,2025-06-30,WFH,Chennai,Monday
2038,Mack,Robinson,,2025-06-30,WFO,Chennai,Monday
2037,Reagan,Taylor,,2025-06-30,WFO,Chennai,Monday
2048,Eden,Allen,,2025-06-30,WFH,Chennai,Monday
2202,Jesse,Morgan,,2025-07-01,WFO,Chennai,Tuesday
2099,Layla,Allen,,2025-07-01,WFH,Chennai,Tuesday
2102,Fiona,Reed,,2025-07-01,WFH,Chennai,Tuesday
2107,Calvin,Baker,,2025-07-01,WFO,Chennai,Tuesday
2194,Cameron,Hill,,2025-07-01,WFH,Chennai,Tuesday
2113,Maya,Carter,,2025-07-01,WFO,Chennai,Tuesday
2142,Lydia,Lewis,,2025-07-01,WFH,Chennai,Tuesday
2117,Darren,Graham,,2025-07-01,WFH,Chennai,Tuesday
2095,Luna,Gray,,2025-07-01,WFH,Chennai,Tuesday
2112,Everly,Reed,,2025-07-01,WFO,Chennai,Tuesday
2091,Owen,Powell,,2025-07-01,WFH,Chennai,Tuesday
2076,Aidan,Williams,,2025-07-01,WFH,Chennai,Tuesday
2088,Knox,Moore,,2025-07-01,WFH,Chennai,Tuesday
2086,Sebastian,Nelson,,2025-07-01,WFH,Chennai,Tuesday
2189,Maya,Maya,,2025-07-01,WFH,Chennai,Tuesday
2084,Maya,Rodriguez,,2025-07-01,WFO,Chennai,Tuesday
2083,Levi,Warren,,2025-07-01,WFH,Chennai,Tuesday
2082,Maya,Evans,,2025-07-01,WFH,Chennai,Tuesday
2081,Riley,Gordon,,2025-07-01,WFH,Chennai,Tuesday
2080,Matthew,Jackson,,2025-07-01,WFH,Chennai,Tuesday
2078,Emery,Moss,,2025-07-01,WFH,Chennai,Tuesday
2077,Violet,Rogers,,2025-07-01,WFO,Chennai,Tuesday
2119,James,Hamilton,,2025-07-01,WFH,Chennai,Tuesday
2089,Maddox,Sullivan,,2025-07-01,WFO,Chennai,Tuesday
2120,Emery,Cameron,,2025-07-01,WFH,Chennai,Tuesday
2132,Charlotte,Smith,,2025-07-01,WFO,Chennai,Tuesday
2121,Iris,James,,2025-07-01,WFO,Chennai,Tuesday
2019,Felicity,Carter,1,2025-07-01,WFH,Chennai,Tuesday
2198,Taylor,Brooks,,2025-07-01,WFH,Chennai,Tuesday
2190,Chang,Will,,2025-07-01,WFH,Chennai,Tuesday
2197,Parker,Russell,,2025-07-01,WFH,Chennai,Tuesday
2140,Miles,Chang,,2025-07-01,WFO,Chennai,Tuesday
2139,Jackson,Scott,,2025-07-01,WFO,Chennai,Tuesday
2141,Vivian,Williams,,2025-07-01,WFO,Chennai,Tuesday
1993,Leo,Cole,,2025-07-01,WFO,Chennai,Tuesday
2137,Sage,Davis,,2025-07-01,WFO,Chennai,Tuesday
2136,Sadie,Clark,,2025-07-01,WFO,Chennai,Tuesday
2135,Hope,Rodriguez,,2025-07-01,WFO,Chennai,Tuesday
2134,Wyatt,Nelson,,2025-07-01,WFO,Chennai,Tuesday
2133,Hazel,Bailey,,2025-07-01,WFO,Chennai,Tuesday
2131,Eden,Lopez,,2025-07-01,WFH,Chennai,Tuesday
2130,Nora,Simmons,,2025-07-01,WFO,Chennai,Tuesday
2129,Alexander,Long,,2025-07-01,WFO,Chennai,Tuesday
2128,Tristan,White,,2025-07-01,WFO,Chennai,Tuesday
2127,Aria,Wilson,,2025-07-01,WFO,Chennai,Tuesday
2126,Gianna,Barnes,,2025-07-01,WFO,Chennai,Tuesday
2125,June,Martinez,,2025-07-01,WFO,Chennai,Tuesday
2124,Felicity,Warren,,2025-07-01,WFO,Chennai,Tuesday
2123,Theodore,Rodriguez,,2025-07-01,WFH,Chennai,Tuesday
2122,Mia,Nelson,,2025-07-01,WFO,Chennai,Tuesday
2118,Gianna,Ortega,,2025-07-01,WFO,Chennai,Tuesday
2075,Felicity,Jackson,,2025-07-01,WFH,Chennai,Tuesday
2023,Stella,Anderson,,2025-07-01,WFH,Chennai,Tuesday
2071,Elise,Nelson,,2025-07-01,WFH,Chennai,Tuesday
2019,Felicity,Carter,,2025-07-01,WFH,Chennai,Tuesday
2016,Vivian,Long,,2025-07-01,WFH,Chennai,Tuesday
2014,Ryan,Duncan,,2025-07-01,WFH,Chennai,Tuesday
2011,Sage,Gibson,,2025-07-01,WFH,Chennai,Tuesday
2008,Raegan,Smith,,2025-07-01,WFO,Chennai,Tuesday
2003,Eden,Thomas,,2025-07-01,WFH,Chennai,Tuesday
2000,Leo,Evans,,2025-07-01,WFO,Chennai,Tuesday
1998,Autumn,Gibson,,2025-07-01,WFO,Chennai,Tuesday
1996,Sophia,Cameron,,2025-07-01,WFO,Chennai,Tuesday
1993,Leo,Cole,,2025-07-01,WFH,Chennai,Tuesday
2021,Charlotte,Harrison,,2025-07-01,WFH,Chennai,Tuesday
1991,Vera,Rodriguez,,2025-07-01,WFH,Chennai,Tuesday
2183,Davis,Kaitlyn,,2025-07-01,WFO,Chennai,Tuesday
1959,Aidan,Marshall,,2025-07-01,WFH,Chennai,Tuesday
1958,Graham,Davis,,2025-07-01,WFH,Chennai,Tuesday
1935,Maya,Gordon,,2025-07-01,WFH,Chennai,Tuesday
1932,William,Scott,,2025-07-01,WFH,Chennai,Tuesday
1920,Isaac,Murphy,,2025-07-01,WFO,Chennai,Tuesday
1919,Carson,Ramirez,,2025-07-01,WFH,Chennai,Tuesday
1916,Chloe,Chavez,,2025-07-01,WFH,Chennai,Tuesday
1870,Liana,Harrison,,2025-07-01,WFH,Chennai,Tuesday
2074,Lydia,Grant,,2025-07-01,WFH,Chennai,Tuesday
1990,Cameron,Allen,,2025-07-01,WFH,Chennai,Tuesday
2025,Alexander,Bishop,,2025-07-01,WFH,Chennai,Tuesday
2192,Landon,Parker,,2025-07-01,WFH,Chennai,Tuesday
2032,Vera,Gonzalez,,2025-07-01,WFH,Chennai,Tuesday
2031,Eden,Anderson,,2025-07-01,WFH,Chennai,Tuesday
2068,Charlie,Russell,,2025-07-01,WFH,Chennai,Tuesday
2067,Zoey,Grant,,2025-07-01,WFO,Chennai,Tuesday
2193,Paisley,Carter,,2025-07-01,WFO,Chennai,Tuesday
2064,Alana,Morris,,2025-07-01,WFO,Chennai,Tuesday
2062,Brooklyn,Howard,,2025-07-01,WFH,Chennai,Tuesday
2055,Aiden,Douglas,,2025-07-01,WFH,Chennai,Tuesday
2054,Quinn,Perry,,2025-07-01,WFO,Chennai,Tuesday
2052,Daniel,Murphy,,2025-07-01,WFO,Chennai,Tuesday
2051,Leo,Henderson,,2025-07-01,WFO,Chennai,Tuesday
2050,Aidan,Scott,,2025-07-01,WFH,Chennai,Tuesday
2049,Finn,Harrison,,2025-07-01,WFH,Chennai,Tuesday
2070,Isaac,Alexander,,2025-07-01,WFH,Chennai,Tuesday
2046,Gavin,Moore,,2025-07-01,WFO,Chennai,Tuesday
2045,Adam,Douglas,,2025-07-01,WFO,Chennai,Tuesday
2044,Chloe,Moore,,2025-07-01,WFH,Chennai,Tuesday
2043,Hannah,Hill,,2025-07-01,WFH,Chennai,Tuesday
2042,Gabriel,Lee,,2025-07-01,WFH,Chennai,Tuesday
2041,Luna,Curtis,,2025-07-01,WFH,Chennai,Tuesday
2040,Ariana,Anderson,,2025-07-01,WFH,Chennai,Tuesday
2038,Mack,Robinson,,2025-07-01,WFO,Chennai,Tuesday
2037,Reagan,Taylor,,2025-07-01,WFO,Chennai,Tuesday
2034,Nash,Hawkins,,2025-07-01,WFH,Chennai,Tuesday
2048,Eden,Allen,,2025-07-01,WFH,Chennai,Tuesday
2202,Jesse,Morgan,,2025-07-02,WFH,Chennai,Wednesday
2099,Layla,Allen,,2025-07-02,WFO,Chennai,Wednesday
2102,Fiona,Reed,,2025-07-02,WFH,Chennai,Wednesday
2107,Calvin,Baker,,2025-07-02,WFH,Chennai,Wednesday
2119,James,Hamilton,,2025-07-02,WFO,Chennai,Wednesday
2113,Maya,Carter,,2025-07-02,WFH,Chennai,Wednesday
2142,Lydia,Lewis,,2025-07-02,WFO,Chennai,Wednesday
2117,Darren,Graham,,2025-07-02,WFH,Chennai,Wednesday
2077,Violet,Rogers,,2025-07-02,WFH,Chennai,Wednesday
2112,Everly,Reed,,2025-07-02,WFH,Chennai,Wednesday
2095,Luna,Gray,,2025-07-02,WFH,Chennai,Wednesday
2189,Maya,Maya,,2025-07-02,WFH,Chennai,Wednesday
2089,Maddox,Sullivan,,2025-07-02,WFO,Chennai,Wednesday
2088,Knox,Moore,,2025-07-02,WFO,Chennai,Wednesday
2086,Sebastian,Nelson,,2025-07-02,WFO,Chennai,Wednesday
2084,Maya,Rodriguez,,2025-07-02,WFH,Chennai,Wednesday
2083,Levi,Warren,,2025-07-02,WFH,Chennai,Wednesday
2082,Maya,Evans,,2025-07-02,WFH,Chennai,Wednesday
2081,Riley,Gordon,,2025-07-02,WFH,Chennai,Wednesday
2080,Matthew,Jackson,,2025-07-02,WFH,Chennai,Wednesday
2078,Emery,Moss,,2025-07-02,WFH,Chennai,Wednesday
2120,Emery,Cameron,,2025-07-02,WFO,Chennai,Wednesday
2091,Owen,Powell,,2025-07-02,WFO,Chennai,Wednesday
2118,Gianna,Ortega,,2025-07-02,WFO,Chennai,Wednesday
2133,Hazel,Bailey,,2025-07-02,WFO,Chennai,Wednesday
2122,Mia,Nelson,,2025-07-02,WFO,Chennai,Wednesday
2076,Aidan,Williams,,2025-07-02,WFH,Chennai,Wednesday
2019,Felicity,Carter,1,2025-07-02,WFO,Chennai,Wednesday
2198,Taylor,Brooks,,2025-07-02,WFH,Chennai,Wednesday
2190,Chang,Will,,2025-07-02,WFH,Chennai,Wednesday
2197,Parker,Russell,,2025-07-02,WFH,Chennai,Wednesday
2140,Miles,Chang,,2025-07-02,WFO,Chennai,Wednesday
2139,Jackson,Scott,,2025-07-02,WFO,Chennai,Wednesday
2141,Vivian,Williams,,2025-07-02,WFO,Chennai,Wednesday
1993,Leo,Cole,,2025-07-02,WFO,Chennai,Wednesday
2137,Sage,Davis,,2025-07-02,WFO,Chennai,Wednesday
2136,Sadie,Clark,,2025-07-02,WFO,Chennai,Wednesday
2135,Hope,Rodriguez,,2025-07-02,WFO,Chennai,Wednesday
2134,Wyatt,Nelson,,2025-07-02,WFO,Chennai,Wednesday
2132,Charlotte,Smith,,2025-07-02,WFO,Chennai,Wednesday
2131,Eden,Lopez,,2025-07-02,WFO,Chennai,Wednesday
2130,Nora,Simmons,,2025-07-02,WFO,Chennai,Wednesday
2129,Alexander,Long,,2025-07-02,WFO,Chennai,Wednesday
2128,Tristan,White,,2025-07-02,WFO,Chennai,Wednesday
2127,Aria,Wilson,,2025-07-02,WFO,Chennai,Wednesday
2126,Gianna,Barnes,,2025-07-02,WFO,Chennai,Wednesday
2125,June,Martinez,,2025-07-02,WFO,Chennai,Wednesday
2124,Felicity,Warren,,2025-07-02,WFO,Chennai,Wednesday
2123,Theodore,Rodriguez,,2025-07-02,WFH,Chennai,Wednesday
2121,Iris,James,,2025-07-02,WFO,Chennai,Wednesday
2075,Felicity,Jackson,,2025-07-02,WFO,Chennai,Wednesday
2194,Cameron,Hill,,2025-07-02,WFH,Chennai,Wednesday
2071,Elise,Nelson,,2025-07-02,WFO,Chennai,Wednesday
